id,timestamp,source,rating,feedback_text,text_length,timestamp_clean,feedback_clean
1026,Mar 22 2024,support_ticket,1.0,Payment failed but money got deducted from my account. This is the first time.,78,2024-03-22,payment failed but money got deducted from my account. this is the first time.
1725,03/27/2024,survey_comment,1.0,Delivery person was rude and threw the bag on the floor. This is the third time.,80,2024-03-27,delivery person was rude and threw the bag on the floor. this is the third time.
1973,2024-01-04 09:04:16,survey_comment,3.0,"It is okay, nothing special",27,2024-01-04,"it is okay, nothing special"
1150,,survey_comment,1.0,The map screen freezes and I cannot place an order,50,,the map screen freezes and i cannot place an order
2370,19-Jan-24,support_ticket,2.0,DRIVER COULD NOT FIND MY BUILDING AND JUST CANCELLED (ORDER #245967),68,2024-01-19,driver could not find my building and just cancelled ()
1778,2024-02-26,app_store_review,5.0,"Great experience overall, food always fresh (order #414021)",59,2024-02-26,"great experience overall, food always fresh ()"
2104,Feb 18 2024,survey_comment,,Works fine for me most of the time,34,2024-02-18,works fine for me most of the time
2137,2024-02-14,survey_comment,,"Double deduction on my card for order, need this reversed asap - my pizza order in Delhi",88,2024-02-14,"double deduction on my card for order, need this reversed asap - my pizza order in delhi"
1393,2024-02-19,survey_comment,2.0,"I was charged twice for the same order, please refund the extra amount",70,2024-02-19,"i was charged twice for the same order, please refund the extra amount"
1063,,app_store_review,5.0,"Great experience overall, food always fresh Agent Vikram was handling it.",73,,"great experience overall, food always fresh agent vikram was handling it."
1348,Feb 4 2024,app_store_review,3.0,ok i guess,15,2024-02-04,ok i guess
2003,2024-02-20 07:37:32,support_ticket,2.0,Food was spilled all over the bag when it reached me - my pizza order in Kolkata,80,2024-02-20,food was spilled all over the bag when it reached me - my pizza order in kolkata
1341,12-Jan-24,support_ticket,,"Average experience, could be better",35,2024-01-12,"average experience, could be better"
2322,02/26/2024,app_store_review,2.0,Thank you to the agent Priya who handled my complaint so well,61,2024-02-26,thank you to the agent priya who handled my complaint so well
1602,,app_store_review,5.0,"Super easy to use and quick checkout, well done team",52,,"super easy to use and quick checkout, well done team"
2361,,survey_comment,,The support agent was very helpful and solved my issue quickly Agent Sana was handling it.,90,,the support agent was very helpful and solved my issue quickly agent sana was handling it.
1498,02/13/2024,app_store_review,5.0,"SUPER EASY TO USE AND QUICK CHECKOUT, WELL DONE TEAM (ORDER #624977)",68,2024-02-13,"super easy to use and quick checkout, well done team ()"
1423,Feb 16 2024,support_ticket,2.0,The new version drains my battery so fast Agent Vikram was handling it.,76,2024-02-16,the new version drains my battery so fast agent vikram was handling it.
1816,01/22/2024,support_ticket,,"Love this app, ordering is so smooth and fast Agent Anil was handling it.",73,2024-01-22,"love this app, ordering is so smooth and fast agent anil was handling it."
1898,20/01/2024,support_ticket,1.0,FOOD WAS SPILLED ALL OVER THE BAG WHEN IT REACHED ME (ORDER #652367),68,2024-01-20,food was spilled all over the bag when it reached me ()
1924,2024-03-20 16:59:49,app_store_review,3.0,The store staff was friendly when I picked up my order (order #625986),70,2024-03-20,the store staff was friendly when i picked up my order ()
1174,,survey_comment,3.0,Works fine for me most of the time!!!!,38,,works fine for me most of the time!!!!
2272,,support_ticket,2.0,Search bar shows no results even for items that exist,53,,search bar shows no results even for items that exist
2007,2024-03-20,support_ticket,1.0,The store staff was friendly when I picked up my order,59,2024-03-20,the store staff was friendly when i picked up my order
2260,01/10/2024,support_ticket,,"It is okay, nothing special",27,2024-01-10,"it is okay, nothing special"
2777,27-Jan-24,support_ticket,1.0,Search bar shows no results even for items that exist (order #993590),69,2024-01-27,search bar shows no results even for items that exist ()
2619,01/19/2024,app_store_review,,Please add more vegan restaurants to the platform,49,2024-01-19,please add more vegan restaurants to the platform
1917,13/01/2024,survey_comment,2.0,"Items were missing from my delivery, got only half the order Agent Neha was handling it.",88,2024-01-13,"items were missing from my delivery, got only half the order agent neha was handling it."
1316,03/19/2024,support_ticket,2.0,App stuck on loading screen for 5 minutes then closed. This is the first time.,78,2024-03-19,app stuck on loading screen for 5 minutes then closed. this is the first time.
1397,2024-02-13,survey_comment,,Search bar shows no results even for items that exist (order #316818),69,2024-02-13,search bar shows no results even for items that exist ()
1287,01/08/2024,support_ticket,2.0,The invoice amount does not match what the app showed me,56,2024-01-08,the invoice amount does not match what the app showed me
1229,,survey_comment,1.0,Driver could not find my building and just cancelled (order #389366),68,,driver could not find my building and just cancelled ()
1158,2024-01-07,app_store_review,4.0,"Best delivery service in my city, never had an issue",52,2024-01-07,"best delivery service in my city, never had an issue"
1404,01/20/2024,survey_comment,1.0,"Cannot add address, the save button is greyed out!!!!",53,2024-01-20,"cannot add address, the save button is greyed out!!!!"
1299,01/19/2024,support_ticket,,"Great experience overall, food always fresh",43,2024-01-19,"great experience overall, food always fresh"
1694,,support_ticket,2.0,"Cannot add address, the save button is greyed out (order #542372)",70,,"cannot add address, the save button is greyed out ()"
1957,,survey_comment,3.0,App keeps crashing every time I open the cart,45,,app keeps crashing every time i open the cart
2336,2024-03-23,support_ticket,3.0,The support agent was very helpful and solved my issue quickly. This is the third time.,87,2024-03-23,the support agent was very helpful and solved my issue quickly. this is the third time.
1585,25-Mar-24,app_store_review,3.0,"It is okay, nothing special",27,2024-03-25,"it is okay, nothing special"
1753,15/01/2024,support_ticket,2.0,"Package was left at the wrong door, I never received it",55,2024-01-15,"package was left at the wrong door, i never received it"
2337,03/03/2024,app_store_review,3.0,Customer care kept me on hold for 40 minutes then disconnected (order #615338),83,2024-03-03,customer care kept me on hold for 40 minutes then disconnected ()
1626,02-Jan-24,app_store_review,3.0,"Items were missing from my delivery, got only half the order - my milk order in Chennai",87,2024-01-02,"items were missing from my delivery, got only half the order - my milk order in chennai"
2752,02/28/2024,survey_comment,2.0,Order marked delivered but nothing arrived at my place (order #719208),70,2024-02-28,order marked delivered but nothing arrived at my place ()
2385,"March 4, 2024",support_ticket,2.0,Order marked delivered but nothing arrived at my place (order #585166),70,2024-03-04,order marked delivered but nothing arrived at my place ()
2577,,app_store_review,,Order came late AND I was charged a delivery fee that should have been free,75,,order came late and i was charged a delivery fee that should have been free
1550,13-Feb-24,support_ticket,3.0,Waited two hours and the order was finally cancelled by the app Agent Meera was handling it.,92,2024-02-13,waited two hours and the order was finally cancelled by the app agent meera was handling it.
1742,,survey_comment,3.0,Waited two hours and the order was finally cancelled by the app Agent Rahul was handling it.,92,,waited two hours and the order was finally cancelled by the app agent rahul was handling it.
1519,05-Jan-24,survey_comment,3.0,"My refund still hasn't come after 10 days, this is ridiculous",61,2024-01-05,"my refund still hasn't come after 10 days, this is ridiculous"
1665,Feb 2 2024,support_ticket,3.0,"Average experience, could be better",35,2024-02-02,"average experience, could be better"
2032,2024-01-12,support_ticket,,"Double deduction on my card for order, need this reversed asap (order #745559)",78,2024-01-12,"double deduction on my card for order, need this reversed asap ()"
2762,28-Feb-24,survey_comment,3.0,WHY IS THERE A SERVICE FEE I NEVER AGREED TO ON MY BILL - MY BURGER ORDER IN HYDERABAD,86,2024-02-28,why is there a service fee i never agreed to on my bill - my burger order in hyderabad
2142,"January 4, 2024",survey_comment,1.0,Coupon SAVE50 did not apply at checkout and I paid full price Agent Rahul was handling it.,90,2024-01-04,coupon save50 did not apply at checkout and i paid full price agent rahul was handling it.
2376,03/21/2024,survey_comment,3.0,Waited two hours and the order was finally cancelled by the app (order #280793),79,2024-03-21,waited two hours and the order was finally cancelled by the app ()
1253,2024-01-23 07:09:45,support_ticket,3.0,Works fine for me most of the time,34,2024-01-23,works fine for me most of the time
2463,13-Jan-24,support_ticket,1.0,Delivery person was rude and threw the bag on the floor,55,2024-01-13,delivery person was rude and threw the bag on the floor
1635,Jan 23 2024,survey_comment,,My order arrived almost an hour late and the food was cold (order #791442),74,2024-01-23,my order arrived almost an hour late and the food was cold ()
2508,2024-02-08 11:42:03,app_store_review,4.0,"Wonderful, charged me twice, exactly what I wanted today",56,2024-02-08,"wonderful, charged me twice, exactly what i wanted today"
2053,03-Jan-24,survey_comment,3.0,My order arrived almost an hour late and the food was cold Agent Anil was handling it.,86,2024-01-03,my order arrived almost an hour late and the food was cold agent anil was handling it.
2674,,survey_comment,5.0,La aplicacion se cierra sola cada vez que intento pagar,55,,la aplicacion se cierra sola cada vez que intento pagar
1755,10-Feb-24,support_ticket,1.0,The new version drains my battery so fast (order #810477),62,2024-02-10,the new version drains my battery so fast ()
1346,"January 10, 2024",survey_comment,1.0,"Package was left at the wrong door, I never received it Agent Meera was handling it.",84,2024-01-10,"package was left at the wrong door, i never received it agent meera was handling it."
2302,22/01/2024,support_ticket,,"Five stars, the app is fantastic and reliable (order #395322)",61,2024-01-22,"five stars, the app is fantastic and reliable ()"
1718,"January 24, 2024",app_store_review,2.0,The store staff was friendly when I picked up my order. This is the second time.,80,2024-01-24,the store staff was friendly when i picked up my order. this is the second time.
2135,04-Jan-24,survey_comment,5.0,"Super easy to use and quick checkout, well done team. This is the fourth time.",78,2024-01-04,"super easy to use and quick checkout, well done team. this is the fourth time."
1945,04/02/2024,survey_comment,,"Love this app, ordering is so smooth and fast (order #117224)",61,2024-04-02,"love this app, ordering is so smooth and fast ()"
1099,,survey_comment,3.0,ok i guess,10,,ok i guess
2807,,survey_comment,1.0,the invoice amount does not match what the app showed me agent sana was handling it.,84,,the invoice amount does not match what the app showed me agent sana was handling it.
1791,Feb 17 2024,support_ticket,1.0,Driver could not find my building and just cancelled,57,2024-02-17,driver could not find my building and just cancelled
2470,Mar 3 2024,support_ticket,3.0,App keeps crashing every time I open the cart (order #362139),61,2024-03-03,app keeps crashing every time i open the cart ()
2662,05/03/2024,survey_comment,,"Mera refund abhi tak nahi aaya, bahut bura service hai",54,2024-05-03,"mera refund abhi tak nahi aaya, bahut bura service hai"
1709,2024-03-23 02:05:21,app_store_review,4.0,"Great experience overall, food always fresh",43,2024-03-23,"great experience overall, food always fresh"
1881,Mar 14 2024,app_store_review,2.0,Customer care kept me on hold for 40 minutes then disconnected (order #546772),78,2024-03-14,customer care kept me on hold for 40 minutes then disconnected ()
2804,"January 6, 2024",survey_comment,2.0,waited two hours and the order was finally cancelled by the app. this is the first time.,88,2024-01-06,waited two hours and the order was finally cancelled by the app. this is the first time.
1701,2024-02-16,support_ticket,1.0,"Items were missing from my delivery, got only half the order (order #735173)",76,2024-02-16,"items were missing from my delivery, got only half the order ()"
1981,Mar 16 2024,support_ticket,1.0,"I was charged twice fooor the same order, please refund the extra amount",72,2024-03-16,"i was charged twice fooor the same order, please refund the extra amount"
2571,2024-01-11,survey_comment,,App crashed during payment and then it still deducted money from my card,72,2024-01-11,app crashed during payment and then it still deducted money from my card
2481,2024-01-19 20:25:42,support_ticket,,The map screen freezes and I cannot place an order Agent Neha was handling it.,78,2024-01-19,the map screen freezes and i cannot place an order agent neha was handling it.
2083,02-Feb-24,survey_comment,2.0,Coupon SAVE50 did not apply at checkout and I paid full price (order #762233),77,2024-02-02,coupon save50 did not apply at checkout and i paid full price ()
1418,2024-03-10 17:58:37,app_store_review,2.0,App keeps crashing every time I open the cart Agent Rahul was handling it.,74,2024-03-10,app keeps crashing every time i open the cart agent rahul was handling it.
2516,Jan 24 2024,app_store_review,5.0,"Brilliant, my refund is 'on the way' for the third week now, lovely",67,2024-01-24,"brilliant, my refund is 'on the way' for the third week now, lovely"
1338,2024-01-13 01:34:12,support_ticket,1.0,The invoice amount does not match what the app showed me. This is the fourth time.,82,2024-01-13,the invoice amount does not match what the app showed me. this is the fourth time.
1228,Feb 22 2024,app_store_review,2.0,Driver could not find my building and just cancelled Agent Meera was handling it.,81,2024-02-22,driver could not find my building and just cancelled agent meera was handling it.
1302,2024-02-05 23:04:15,app_store_review,1.0,NOBODY FROM SUPPORT REPLIED TO MY THREE EMAILS (ORDER #693022),62,2024-02-05,nobody from support replied to my three emails ()
1156,,support_ticket,5.0,"Super easy to use and quick checkout, well done team. This is the first time.",77,,"super easy to use and quick checkout, well done team. this is the first time."
2539,2024-01-10,app_store_review,4.0,"Oh great, crashed again right at checkout, just love it",55,2024-01-10,"oh great, crashed again right at checkout, just love it"
2308,19/01/2024,support_ticket,2.0,App keeps crashing every time I open the cart (order #307324),61,2024-01-19,app keeps crashing every time i open the cart ()
1337,,support_ticket,2.0,"Items were missing from my delivery, got only half the order - my pizza order in Pune",85,,"items were missing from my delivery, got only half the order - my pizza order in pune"
1539,20-Feb-24,survey_comment,3.0,Thank you to the agent Priya who handled my complaint so well,61,2024-02-20,thank you to the agent priya who handled my complaint so well
1837,02/03/2024,app_store_review,3.0,Delivery person was rude and threw the bag on the floor (order #797670),71,2024-02-03,delivery person was rude and threw the bag on the floor ()
2640,03/16/2024,app_store_review,1.0,test test test ignore,21,2024-03-16,test test test ignore
1914,24-Mar-24,survey_comment,2.0,Thank you to the agent Priya who handled my complaint so well (order #291285),77,2024-03-24,thank you to the agent priya who handled my complaint so well ()
1560,2024-03-02 12:17:09,app_store_review,4.0,"Super easy to use and quick checkout, well done team (order #621877)!!!!",72,2024-03-02,"super easy to use and quick checkout, well done team ()!!!!"
1028,01/12/2024,app_store_review,2.0,Driver could not find my building and just cancelled (order #323508),68,2024-01-12,driver could not find my building and just cancelled ()
1910,2024-01-16 03:03:58,app_store_review,2.0,Got charged for a subscription I cancelled last month (order #991913),74,2024-01-16,got charged for a subscription i cancelled last month ()
1734,2024-03-15,app_store_review,,Food was spilled all over the bag when it reached me,52,2024-03-15,food was spilled all over the bag when it reached me
2220,"February 6, 2024",support_ticket,3.0,"It is okay, nothing special",27,2024-02-06,"it is okay, nothing special"
2184,2024-02-01 13:50:24,survey_comment,5.0,"Best delivery service in my city, never had an issue (order #851485)",68,2024-02-01,"best delivery service in my city, never had an issue ()"
1355,"January 20, 2024",app_store_review,3.0,ok i guess,10,2024-01-20,ok i guess
1163,2024-01-05 21:39:46,survey_comment,2.0,The map screen freezes and I cannot place an order. This is the second time.,76,2024-01-05,the map screen freezes and i cannot place an order. this is the second time.
1402,01/06/2024,support_ticket,2.0,THE NEW VERSION DRAINS MY BATTERY SO FAST (ORDER #145240),57,2024-01-06,the new version drains my battery so fast ()
1262,2024-03-21,survey_comment,2.0,App stuck on loading screen for 5 minutes then closed (order #911032),69,2024-03-21,app stuck on loading screen for 5 minutes then closed ()
2145,,survey_comment,,Notifications stopped working after the update (order #335745),67,,notifications stopped working after the update ()
2013,2024-02-24 08:00:10,survey_comment,,Works fine for me most of the time,34,2024-02-24,works fine for me most of the time
2457,05/01/2024,survey_comment,1.0,App keeps crashing every time I open the cart,45,2024-05-01,app keeps crashing every time i open the cart
1986,,survey_comment,3.0,Search bar shows no results even for items that exist - my fruits order in Chennai,82,,search bar shows no results even for items that exist - my fruits order in chennai
1812,2024-03-13 19:30:04,support_ticket,,"Items were missing from my delivery, got only half the order (order #586173)",76,2024-03-13,"items were missing from my delivery, got only half the order ()"
2058,06-Feb-24,app_store_review,3.0,ok i guess,10,2024-02-06,ok i guess
2206,12-Mar-24,support_ticket,5.0,"Looove this app, ordering is so smooth and fast (order #941356)",63,2024-03-12,"looove this app, ordering is so smooth and fast ()"
2622,01/10/2024,survey_comment,1.0,?????,5,2024-01-10,?????
2763,02/19/2024,survey_comment,1.0,Order marked delivered but nothing arrived at my place (order #827774),70,2024-02-19,order marked delivered but nothing arrived at my place ()
1031,,survey_comment,,The invoice amount does not match what the app showed me,61,,the invoice amount does not match what the app showed me
2100,04-Jan-24,app_store_review,2.0,The support agent was very helpful and solved my issue quickly Agent Sana was handling it.!!!!,94,2024-01-04,the support agent was very helpful and solved my issue quickly agent sana was handling it.!!!!
1013,Jan 17 2024,survey_comment,,"I was charged twice for the same order, please refund the extra amount",70,2024-01-17,"i was charged twice for the same order, please refund the extra amount"
1123,15/03/2024,support_ticket,2.0,"I was charged twice for the same order, please refund the extra amount!!!!",74,2024-03-15,"i was charged twice for the same order, please refund the extra amount!!!!"
1796,21/03/2024,app_store_review,2.0,Payment failed but money got deducted from my account - my pizza order in Kolkata,81,2024-03-21,payment failed but money got deducted from my account - my pizza order in kolkata
2310,09/02/2024,app_store_review,3.0,Order marked delivered but nothing arrived at my place Agent Priya was handling it.,83,2024-09-02,order marked delivered but nothing arrived at my place agent priya was handling it.
2684,"March 1, 2024",survey_comment,2.0,"App bahut acchi hai, bahut fast hai",35,2024-03-01,"app bahut acchi hai, bahut fast hai"
2093,,support_ticket,1.0,Driver could not find my building and just cancelled (order #558858),68,,driver could not find my building and just cancelled ()
1515,2024-01-03 08:53:01,app_store_review,,Chat support gave me copy paste answers that did not help,57,2024-01-03,chat support gave me copy paste answers that did not help
2031,13-Feb-24,survey_comment,1.0,Thank you to the agent Priya who handled my complaint so well Agent Priya was handling it.,90,2024-02-13,thank you to the agent priya who handled my complaint so well agent priya was handling it.
2596,16-Mar-24,app_store_review,,Do you have any job openings for delivery partners in Pune,58,2024-03-16,do you have any job openings for delivery partners in pune
1190,03/02/2024,app_store_review,5.0,"Great experience overall, food always fresh - my pizza order in Bangalore",73,2024-03-02,"great experience overall, food always fresh - my pizza order in bangalore"
2601,18-Feb-24,survey_comment,,Is there a referral program for inviting friends,48,2024-02-18,is there a referral program for inviting friends
2604,Mar 18 2024,survey_comment,,"Random question, who designed your logo it looks nice",53,2024-03-18,"random question, who designed your logo it looks nice"
1576,2024-01-16,support_ticket,1.0,"My refund still hasn't come after 10 days, this is ridiculous",61,2024-01-16,"my refund still hasn't come after 10 days, this is ridiculous"
1363,27-Jan-24,support_ticket,1.0,Search bar shows no results even for items that exist (order #993590),69,2024-01-27,search bar shows no results even for items that exist ()
1162,01/09/2024,survey_comment,3.0,ok i guess,10,2024-01-09,ok i guess
1213,2024-01-17,support_ticket,1.0,"Double deduction on my card for order, need this reversed asap (order #668471)",78,2024-01-17,"double deduction on my card for order, need this reversed asap ()"
1057,2024-01-20 18:50:02,survey_comment,3.0,The store staff was friendly when I picked up my order (order #831059),70,2024-01-20,the store staff was friendly when i picked up my order ()
1800,2024-01-06,app_store_review,,FOOD WAS SPILLED ALL OVER THE BAG WHEN IT REACHED ME (ORDER #324164),68,2024-01-06,food was spilled all over the bag when it reached me ()
1138,15-Feb-24,support_ticket,3.0,"Average experience, could be better",35,2024-02-15,"average experience, could be better"
2256,01/18/2024,support_ticket,1.0,Driver could not find my building and just cancelled. This is the first time.,77,2024-01-18,driver could not find my building and just cancelled. this is the first time.
1648,"January 21, 2024",app_store_review,,The map screen freezes and I cannot place an order. This is the fourth time.,76,2024-01-21,the map screen freezes and i cannot place an order. this is the fourth time.
1276,"March 18, 2024",app_store_review,1.0,Got charged for a subscription I cancelled last month - my biryani order in Mumbai,82,2024-03-18,got charged for a subscription i cancelled last month - my biryani order in mumbai
2558,13-Mar-24,support_ticket,1.0,Login keeps failing and when I finally got in the coupon did not apply either,77,2024-03-13,login keeps failing and when i finally got in the coupon did not apply either
1971,"February 4, 2024",support_ticket,3.0,Thank you to the agent Priya who handled my complaint so well (order #576663),77,2024-02-04,thank you to the agent priya who handled my complaint so well ()
2345,Feb 3 2024,support_ticket,,"Package was left at the wrong door, I never received it",55,2024-02-03,"package was left at the wrong door, i never received it"
2422,2024-03-19 17:56:57,survey_comment,,Order marked delivered but nothing arrived at my place. This is the third time.,79,2024-03-19,order marked delivered but nothing arrived at my place. this is the third time.
1980,21/01/2024,survey_comment,2.0,The invoice amount does not match what the app showed me (order #422066),72,2024-01-21,the invoice amount does not match what the app showed me ()
1877,01/16/2024,survey_comment,,Notifications stopped working after the update - my pizza order in Hyderabad,76,2024-01-16,notifications stopped working after the update - my pizza order in hyderabad
1926,05/02/2024,app_store_review,1.0,CUSTOMER CARE KEPT ME ON HOLD FOR 40 MINUTES THEN DISCONNECTED. THIS IS THE FOURTH TIME.,88,2024-05-02,customer care kept me on hold for 40 minutes then disconnected. this is the fourth time.
1371,Mar 24 2024,survey_comment,5.0,"Love this app, ordering is so smooth and fast - my sushi order in Pune",70,2024-03-24,"love this app, ordering is so smooth and fast - my sushi order in pune"
1603,"January 10, 2024",app_store_review,4.0,"SUPER EASY TO USE AND QUICK CHECKOUT, WELL DONE TEAM",52,2024-01-10,"super easy to use and quick checkout, well done team"
1312,08-Mar-24,survey_comment,2.0,The support agent was very helpful and solved my issue quickly Agent Neha was handling it.,90,2024-03-08,the support agent was very helpful and solved my issue quickly agent neha was handling it.
1359,02/03/2024,survey_comment,1.0,"CANNOT ADD ADDRESS, THE SAVE BUTTON IS GREYED OUT AGENT PRIYA WAS HANDLING IT.",78,2024-02-03,"cannot add address, the save button is greyed out agent priya was handling it."
1243,02/23/2024,app_store_review,3.0,Driver could not find my building and just cancelled - my sushi order in Delhi!!!!,82,2024-02-23,driver could not find my building and just cancelled - my sushi order in delhi!!!!
2755,2024-01-22,support_ticket,1.0,The map screen freezes and I cannot place an order,50,2024-01-22,the map screen freezes and i cannot place an order
1329,Mar 9 2024,support_ticket,5.0,"Super easy to use and quick checkout, well done team (order #389913)",68,2024-03-09,"super easy to use and quick checkout, well done team ()"
1872,Jan 9 2024,app_store_review,3.0,"It is okay, nothing special!!!!",31,2024-01-09,"it is okay, nothing special!!!!"
2383,10-Jan-24,app_store_review,,Customer care kept me on hold for 40 minutes then disconnected - my milk order in Mumbai,88,2024-01-10,customer care kept me on hold for 40 minutes then disconnected - my milk order in mumbai
1019,,app_store_review,3.0,Delivery person was rude and threw the bag on the floor Agent Meera was handling it.,84,,delivery person was rude and threw the bag on the floor agent meera was handling it.
1110,20/02/2024,survey_comment,3.0,ok i guess,10,2024-02-20,ok i guess
1469,01/04/2024,app_store_review,5.0,"Great experience overall, food always fresh",43,2024-01-04,"great experience overall, food always fresh"
1711,02/01/2024,survey_comment,,Coupon SAVE50 did not apply at checkout and I paid full price - my fruits order in Chennai,90,2024-02-01,coupon save50 did not apply at checkout and i paid full price - my fruits order in chennai
2246,03/11/2024,support_ticket,2.0,"Package was left at the wrong door, I never received it - my milk order in Pune",79,2024-03-11,"package was left at the wrong door, i never received it - my milk order in pune"
2237,Feb 9 2024,support_ticket,5.0,"Great experience overall, food always fresh - my milk order in Bangalore",72,2024-02-09,"great experience overall, food always fresh - my milk order in bangalore"
1685,02/17/2024,app_store_review,4.0,"Five stars, the app is fantastic and reliable (order #761322)",61,2024-02-17,"five stars, the app is fantastic and reliable ()"
2296,Feb 3 2024,survey_comment,,ok i guess,10,2024-02-03,ok i guess
1813,2024-02-16 13:25:47,app_store_review,5.0,"Best delivery service in my city, never had an issue (order #298837)",73,2024-02-16,"best delivery service in my city, never had an issue ()"
1223,2024-03-11 19:38:25,support_ticket,4.0,"Great experience overall, food always fresh (order #558320)",59,2024-03-11,"great experience overall, food always fresh ()"
1111,14/02/2024,app_store_review,2.0,Nobody from support replied to my three emails Agent Meera was handling it.,75,2024-02-14,nobody from support replied to my three emails agent meera was handling it.
2724,01-Jan-24,app_store_review,5.0,Waited two hours and the order was finally cancelled by the app,63,2024-01-01,waited two hours and the order was finally cancelled by the app
1690,24/03/2024,app_store_review,3.0,"Average experience, could be better",35,2024-03-24,"average experience, could be better"
1858,05-Jan-24,support_ticket,,Driver could not find my building and just cancelled - my groceries order in Bangalore,86,2024-01-05,driver could not find my building and just cancelled - my groceries order in bangalore
1378,08-Jan-24,support_ticket,2.0,Thank you to the agent Priya who handled my complaint so well (order #773462),77,2024-01-08,thank you to the agent priya who handled my complaint so well ()
2298,2024-02-12,app_store_review,2.0,Thank you to the agent Priya who handled my complaint so well (order #718998),77,2024-02-12,thank you to the agent priya who handled my complaint so well ()
2538,Feb 11 2024,app_store_review,5.0,"Oh great, crashed again right at checkout, just love it",55,2024-02-11,"oh great, crashed again right at checkout, just love it"
2656,01/24/2024,support_ticket,,test test test ignore,21,2024-01-24,test test test ignore
1829,17/01/2024,app_store_review,3.0,Login button does nothing on the latest update,46,2024-01-17,login button does nothing on the latest update
1529,02/19/2024,app_store_review,1.0,Driver could not find my building and just cancelled,52,2024-02-19,driver could not find my building and just cancelled
1757,19/01/2024,survey_comment,,"It is okay, nothing special",27,2024-01-19,"it is okay, nothing special"
1497,03/10/2024,app_store_review,,Works fine for me most of the time,34,2024-03-10,works fine for me most of the time
1268,2024-02-01,app_store_review,3.0,"It is okay, nothing special",32,2024-02-01,"it is okay, nothing special"
2789,11-Mar-24,support_ticket,,"LOVE THIS APP, ORDERING IS SO SMOOTH AND FAST",47,2024-03-11,"love this app, ordering is so smooth and fast"
2553,,support_ticket,,Login keeps failing and when I finally got in the coupon did not apply either,77,,login keeps failing and when i finally got in the coupon did not apply either
2247,2024-01-11 19:14:46,survey_comment,3.0,ok i guess,10,2024-01-11,ok i guess
2657,27/03/2024,support_ticket,,test test test ignore,21,2024-03-27,test test test ignore
1394,03/25/2024,app_store_review,2.0,"Cannot add address, the save button is greyed out Agent Anil was handling it.",77,2024-03-25,"cannot add address, the save button is greyed out agent anil was handling it."
1453,03/19/2024,app_store_review,1.0,Thank you to the agent Priya who handled my complaint so well,66,2024-03-19,thank you to the agent priya who handled my complaint so well
1654,2024-03-28 01:31:34,survey_comment,,The map screen freezes and I cannot place an order (order #387883),66,2024-03-28,the map screen freezes and i cannot place an order ()
1632,2024-03-16 00:11:24,support_ticket,1.0,Login button does nothing on the latest update (order #873637),67,2024-03-16,login button does nothing on the latest update ()
1923,"January 21, 2024",survey_comment,1.0,The support agent was very helpful and solved my issue quickly (order #258898),78,2024-01-21,the support agent was very helpful and solved my issue quickly ()
2170,2024-01-22 12:40:06,survey_comment,5.0,"Five stars, the app is fantastic and reliable",45,2024-01-22,"five stars, the app is fantastic and reliable"
1060,2024-03-19,app_store_review,,"Love this app, ordering is so smooth and fast (order #572700)",61,2024-03-19,"love this app, ordering is so smooth and fast ()"
2101,01/26/2024,support_ticket,1.0,Nooobody from support replied to my three emails. This is the fourth time.,74,2024-01-26,nooobody from support replied to my three emails. this is the fourth time.
2650,11-Feb-24,survey_comment,3.0,asdkjfh askjdfh kjsdf,21,2024-02-11,asdkjfh askjdfh kjsdf
1908,"March 20, 2024",app_store_review,,"Great experience overall, food always fresh - my thali order in Hyderabad",73,2024-03-20,"great experience overall, food always fresh - my thali order in hyderabad"
2549,08/03/2024,support_ticket,1.0,Order came late AND I was charged a delivery fee that should have been free,75,2024-08-03,order came late and i was charged a delivery fee that should have been free
2004,,support_ticket,1.0,Nobody from support replied to my three emails,51,,nobody from support replied to my three emails
1746,03/22/2024,support_ticket,2.0,Delivery person was rude and threw the bag on the floor. This is the fourth time.!!!!,85,2024-03-22,delivery person was rude and threw the bag on the floor. this is the fourth time.!!!!
1868,11/03/2024,app_store_review,1.0,My order arrived almost an hour late and the food was cold - my thali order in Mumbai,85,2024-11-03,my order arrived almost an hour late and the food was cold - my thali order in mumbai
1645,2024-03-15,survey_comment,2.0,Chat support gave me copy paste answers that did not help (order #521843),73,2024-03-15,chat support gave me copy paste answers that did not help ()
1637,01/11/2024,app_store_review,,Coupon SAVE50 did not apply at checkout and I paid full price - my thali order in Delhi,87,2024-01-11,coupon save50 did not apply at checkout and i paid full price - my thali order in delhi
1030,Mar 22 2024,support_ticket,2.0,Delivery person was rude and threw the bag on the floor (order #320861),71,2024-03-22,delivery person was rude and threw the bag on the floor ()
1332,02/17/2024,app_store_review,5.0,"Best delivery service in my city, never had an issue Agent Arjun was handling it.",81,2024-02-17,"best delivery service in my city, never had an issue agent arjun was handling it."
2801,"February 25, 2024",app_store_review,1.0,Why is there a service fee I never agreed to on my bill. This is the fourth time..,82,2024-02-25,why is there a service fee i never agreed to on my bill. this is the fourth time..
1670,,app_store_review,2.0,Food was spilled all over the bag when it reached me Agent Sana was handling it.,85,,food was spilled all over the bag when it reached me agent sana was handling it.
1103,2024-01-22,support_ticket,1.0,The map screen freezes and I cannot place an order,50,2024-01-22,the map screen freezes and i cannot place an order
